Id,SalePrice
1638,190926.6919982716
1639,183137.8440141857
1640,260757.97002700076
1641,170835.8527831403
1642,227532.15865287528
1643,219525.88502265856
1644,237900.89214233088
1645,180296.91198046078
1646,157854.5294729589
1647,151918.73688842452
1648,131802.8822250718
1649,136975.46757846547
1650,116380.04477282954
1651,123639.32300021195
1652,94386.84397378536
1653,95891.47311736972
1654,146477.63720180132
1655,140600.51308377815
1656,149221.02101799686
1657,150828.58677721015
1658,147041.80744896515
1659,124686.94610386381
1660,157103.51305416855
1661,482080.6536187402
1662,388402.1886703921
1663,351393.4833327082
1664,484172.59971622407
1665,320097.90420797537
1666,341332.5039790628
1667,396276.0748759986
1668,325134.02336188353
1669,297986.171806916
1670,326019.48148259986
1671,259798.19878094102
1672,503486.1194739705
1673,297954.5046227615
1674,244871.26213457336
1675,187269.21079304055
1676,188469.8546996991
1677,225552.64345766633
1678,494581.3330523847
1679,435185.1723672373
1680,347812.5316999382
1681,236350.95005083183
1682,302481.55421235395
1683,173428.02591417878
1684,169218.937619667
1685,169782.86571163687
1686,165713.39268707347
1687,166944.9273103535
1688,189597.27994382445
1689,192976.98528808434
1690,190620.6427337891
1691,179539.60394688783
1692,252692.39146819545
1693,168766.21742372468
1694,184925.7191142514
1695,164248.3630590414
1696,262888.9472060451
1697,171249.19463645076
1698,368117.8968435915
1699,303326.73681606824
1700,248661.44863970575
1701,260683.6542600473
1702,250137.66550527926
1703,242389.3391935429
1704,285043.8867385304
1705,227189.5641852553
1706,472645.39459428895
1707,226986.08425965643
1708,207874.74667700578
1709,264707.22468142933
1710,221812.99520625197
1711,250566.4209484446
1712,266697.872691621
1713,269095.59089419985
1714,221457.08509521454
1715,206979.64583455183
1716,190280.80727697955
1717,170401.82036522523
1718,139023.86700774802
1719,197000.76576922496
1720,250892.1171381747
1721,168847.22961474332
1722,131708.35822697228
1723,159060.84533406704
1724,217996.67032158692
1725,246619.94649045693
1726,190849.60861891077
1727,158533.94052112996
1728,185121.97216826852
1729,169146.16987522918
1730,158147.6736537063
1731,121144.6979700615
1732,130603.54777580967
1733,120773.6018646134
1734,124034.69589819883
1735,132637.4100122115
1736,114998.64889624967
1737,327689.7402968934
1738,220808.7432663479
1739,276832.0985706242
1740,228903.7738924322
1741,195731.3899776643
1742,172494.89378117156
1743,167725.799138597
1744,301938.89812812215
1745,235686.62996697027
1746,167122.495985411
1747,212272.902877203
1748,226332.3519082416
1749,152448.30439655477
1750,129691.10892234731
1751,238107.01939320445
1752,120619.3424495646
1753,143566.28996126234
1754,189824.59701621122
1755,166956.35430671688
1756,131184.39614202402
1757,123840.18685502223
1758,147139.62833249645
1759,155237.61995603613
1760,162057.62856645478
1761,137831.95293913924
1762,183317.65947171292
1763,167623.4988842925
1764,111738.9019757436
1765,160736.86020739208
1766,165165.34226210316
1767,221272.879790265
1768,149109.71858480352
1769,173744.5575302079
1770,148186.42619844706
1771,127300.61418570834
1772,130407.91009107887
1773,137687.5501896213
1774,129907.7282700303
1775,141586.52857985976
1776,130352.69126059214
1777,111977.616368313
1778,139163.12567899277
1779,113113.68203851415
1780,176122.42729642335
1781,127868.64667353628
1782,87541.85868032092
1783,152619.9288928571
1784,100056.269768878
1785,119976.51587182854
1786,125262.54693423035
1787,160043.2542916179
1788,46189.37484436166
1789,98515.45805034731
1790,72927.66376146078
1791,188533.34774809645
1792,159838.07333416952
1793,135621.25648122156
1794,150761.2580039607
1795,132588.81047029194
1796,120714.50592595992
1797,115023.15271568579
1798,126019.34492627416
1799,106962.05044840256
1800,136115.0789465137
1801,142245.6140824684
1802,123502.09400592219
1803,152000.06268748594
1804,145405.67505038987
1805,134873.554946523
1806,120334.99557119279
1807,127364.76635083034
1808,125080.27582650643
1809,122533.05943316818
1810,153874.442075574
1811,99516.34332081038
1812,99308.00119444962
1813,123750.915584434
1814,95458.13314371335
1815,51460.67616528084
1816,95957.67373026567
1817,116357.67677786174
1818,157258.1270475728
1819,121700.73179370043
1820,59671.54122463634
1821,97037.68529839047
1822,146662.94250704008
1823,44561.682709786386
1824,135573.46537733183
1825,132984.64618890645
1826,101775.97311626727
1827,100685.42887266437
1828,138088.26866063866
1829,109874.93009290153
1830,145568.64851489253
1831,145674.7042065412
1832,74228.00404535401
1833,145046.95196179603
1834,123442.12053168587
1835,134072.969776024
1836,123235.44033892166
1837,82521.33977780273
1838,121489.19602234101
1839,93380.97068538338
1840,165345.3851729321
1841,141892.70107413677
1842,83411.26459486176
1843,127006.4565313528
1844,144063.11966101843
1845,140613.77299021347
1846,153317.20223648864
1847,162466.89803035546
1848,61684.90692171267
1849,112342.85782401501
1850,115788.89015029983
1851,155381.01259966043
1852,124629.79793178753
1853,128750.88122891606
1854,167900.99984997432
1855,143624.08425374463
1856,214903.07448029143
1857,141319.75029055902
1858,136021.8399081347
1859,119787.5323119919
1860,151259.85157873886
1861,118705.35617283985
1862,304489.21681190515
1863,300290.8786307396
1864,300290.8786307396
1865,336385.0859980789
1866,348943.39460066747
1867,229357.0651377098
1868,299596.2659878368
1869,206445.32837369372
1870,231456.4483963911
1871,243460.63845889352
1872,167696.81038023904
1873,232535.95073440758
1874,140889.2986157467
1875,199540.1509082087
1876,195260.35764310768
1877,215631.1795983771
1878,210837.41313556832
1879,129620.6741354071
1880,133315.78571987472
1881,235496.01412613777
1882,248043.97505173902
1883,191523.5600724371
1884,207073.33701569744
1885,247908.42328585673
1886,292543.2909320068
1887,207715.05893316178
1888,275424.4894184096
1889,159235.2759496524
1890,117970.6860143784
1891,139567.88172704386
1892,102068.10390495873
1893,129360.79505598778
1894,117550.01183962169
1895,130242.84443994459
1896,126547.4664633315
1897,118741.37485279176
1898,114396.1089489366
1899,155964.80539574532
1900,148017.60806545394
1901,171025.6875640843
1902,155300.97725554468
1903,219000.72696101814
1904,155415.65788874283
1905,189526.05892083945
1906,174240.70928579255
1907,199111.07349525703
1908,109728.76520895558
1909,132496.71328100454
1910,116807.9467489176
1911,211264.3222214966
1912,281862.46686843777
1913,139767.90226763033
1914,70110.10825850902
1915,340777.8025089454
1916,69269.35613127689
1917,242923.92096958356
1918,141202.85552897604
1919,165769.68459786242
1920,140917.73935771594
1921,465274.08454348805
1922,335364.5967595512
1923,217338.35945107482
1924,233843.5839066056
1925,191589.85070022097
1926,392597.8034815821
1927,134381.71470493235
1928,147702.8499421338
1929,120546.05445574284
1930,134447.4363416018
1931,146596.27216901426
1932,145910.5491467021
1933,193277.21919680195
1934,180230.1365740264
1935,173867.29445064446
1936,191496.46430544672
1937,186661.2251805108
1938,175186.6849646666
1939,247255.46997571716
1940,187933.7534151919
1941,172656.24474177588
1942,184299.1215213777
1943,210530.66607868407
1944,361000.1175828559
1945,397594.3492390965
1946,161901.28398662375
1947,334934.80287806236
1948,173308.39802236058
1949,250171.4599011657
1950,186946.94093638152
1951,232407.48742149063
1952,212423.95209646225
1953,173124.16871118476
1954,182633.971713291
1955,135311.6500660717
1956,313434.76157321763
1957,155115.29659254852
1958,300082.1317821683
1959,137253.90477480626
1960,113191.8479554143
1961,122131.68915230254
1962,98747.36430380576
1963,102771.78937362593
1964,116353.49281015861
1965,146232.4217305986
1966,137799.67569507612
1967,281541.41139230214
1968,448762.1662410851
1969,399465.0729726425
1970,482109.3944203882
1971,471121.8979057588
1972,388775.6189469842
1973,257689.4877680226
1974,308459.1427475696
1975,512605.98442286707
1976,260819.43285102377
1977,365509.0251407706
1978,371800.92314414313
1979,320558.57282812375
1980,196005.61447856255
1981,323992.7395055492
1982,230732.76096166237
1983,207995.3687197899
1984,164937.20776209197
1985,217965.35947344318
1986,207915.4725725152
1987,181813.96392844076
1988,179615.9916295013
1989,197188.56333447614
1990,216398.48586005764
1991,251018.6093798409
1992,215381.93302969588
1993,165838.29113929239
1994,242330.53822850692
1995,187906.7878160453
1996,235176.0315756338
1997,315287.08158156456
1998,335165.04579770076
1999,267966.7048837682
2000,315936.29031457705
2001,264805.64555087424
2002,241978.97517429915
2003,259694.43000826836
2004,270397.95427937876
2005,214590.94822279882
2006,234972.90197303696
2007,238504.63317318395
2008,226621.98107870124
2009,192262.0241206894
2010,191058.97241845704
2011,145501.1698990245
2012,174667.34286865845
2013,184443.96730667335
2014,186418.64720333376
2015,204707.55369049075
2016,194256.61201255792
2017,197686.6499345153
2018,122498.55528124221
2019,138255.94225868833
2020,109050.8656313137
2021,110006.12515313896
2022,182899.0691013131
2023,151748.88928984266
2024,252428.25809161091
2025,373877.3580977388
2026,172690.5463430115
2027,156675.34560598093
2028,146805.57880997474
2029,173726.33187987687
2030,277597.26873340947
2031,239780.80924648276
2032,269443.8321658353
2033,266265.91032786615
2034,167089.52061400487
2035,217501.86888366856
2036,193487.20010170533
2037,194597.49181938247
2038,300247.73668108584
2039,219944.75756122416
2040,355879.447048834
2041,271657.0705091134
2042,203908.14740502893
2043,176817.9122822634
2044,176030.41797663912
2045,217181.18989382515
2046,134874.56629973222
2047,144565.4891615681
2048,142733.10295317002
2049,135508.9238674447
2050,181509.16931301763
2051,105521.27357478371
2052,128732.97755798242
2053,144520.41920558733
2054,87584.2512851165
2055,154153.8831568099
2056,137606.59032275996
2057,112920.10255616925
2058,231072.7840716196
2059,138288.99968917618
2060,169228.59271143915
2061,173328.38920672232
2062,133006.49983074793
2063,111501.94187759078
2064,148986.69622839178
2065,120276.16183534262
2066,164314.13825914625
2067,117264.02064044829
2068,134358.17446381674
2069,85167.53360273418
2070,116963.1136144581
2071,95162.27795470289
2072,134624.2550484335
2073,135770.34019270877
2074,186953.7540529125
2075,144723.4836690423
2076,123098.09197044007
2077,158034.4222775048
2078,133829.57728125853
2079,132621.7482968143
2080,118080.96908333039
2081,127679.89320163765
2082,122719.33478633687
2083,144886.5819864519
2084,109396.56407407927
2085,120712.37315366828
2086,123478.06961615494
2087,116594.9424244476
2088,89413.553659018
2089,75145.70460937308
2090,124291.00058429316
2091,130825.32121954286
2092,124551.57036380075
2093,114852.31775238345
2094,113895.6368211437
2095,157140.475344963
2096,74890.94495787786
2097,102906.37747754391
2098,154664.31298521452
2099,55154.66012585592
2100,89210.5854960039
2101,117963.86701283675
2102,117413.14774061079
2103,101306.9140909089
2104,132904.94367875415
2105,126166.16607988632
2106,76406.58928420105
2107,231429.6289572916
2108,110104.46115568749
2109,111689.67418875515
2110,132218.25710099016
2111,145773.11201175232
2112,140486.9703481179
2113,120939.9680698878
2114,115118.77359683512
2115,165484.84216419488
2116,115501.44606504336
2117,157350.851476132
2118,126867.85280526176
2119,110889.35558629589
2120,111927.45957119697
2121,90469.69768051691
2122,112366.46016696931
2123,83053.58068890394
2124,172413.1002104052
2125,122086.43983832849
2126,158376.02962729768
2127,156757.78508203136
2128,125953.25960848313
2129,93292.08151900565
2130,141751.20411778355
2131,133087.89426869235
2132,117997.42040541826
2133,123211.06250164681
2134,116298.90539936342
2135,92456.45951318025
2136,76247.49434122995
2137,111801.33779779279
2138,130041.58863426115
2139,156340.43169203895
2140,138960.26822612694
2141,153802.41557917715
2142,129760.81268168423
2143,149425.2146705672
2144,126894.95947882332
2145,133928.09083132984
2146,164148.9738073604
2147,142311.00136385448
2148,136655.95959435444
2149,154141.4173527755
2150,238881.10162179646
2151,116952.7219270852
2152,179966.69454319566
2153,162210.0926948459
2154,108583.28524365323
2155,144853.0552097205
2156,284741.27763118537
2157,226812.73605592357
2158,244397.45164949694
2159,197803.26528183252
2160,167978.14963124832
2161,233637.95470742323
2162,434304.072168168
2163,374970.3305574532
2164,240103.81582110745
2165,195598.9260722842
2166,148458.9190571112
2167,228972.21658160313
2168,197028.91309859726
2169,198050.92434687738
2170,222209.60880697623
2171,145404.32721033404
2172,129255.91012143006
2173,167844.50242780076
2174,223895.10855351933
2175,297792.6400657808
2176,323469.72406566783
2177,241822.66552300146
2178,207079.11130646913
2179,140246.65244704814
2180,246803.45050360108
2181,189163.80378678982
2182,224465.8834773267
2183,189388.309395861
2184,125049.86192342955
2185,128799.4359609097
2186,151301.1504324913
2187,152578.8123995018
2188,158612.1693081937
2189,329686.6855200487
2190,77928.93185634365
2191,80658.49016145396
2192,90074.55476597545
2193,111657.80792011361
2194,105283.67215651143
2195,108693.36699878491
2196,102702.15205398876
2197,115139.5682860092
2198,162560.6630258126
2199,184965.37071034394
2200,155199.55122229582
2201,152365.70588623028
2202,206804.3357033826
2203,155119.94615008705
2204,186567.66372867746
2205,127377.04961770542
2206,149848.3848379478
2207,216535.0431184659
2208,247731.49830617124
2209,243697.67600689078
2210,120678.82254151224
2211,117130.06830494263
2212,120160.27982008737
2213,107800.73369071318
2214,134173.40338717285
2215,98623.06418133763
2216,146349.82534632456
2217,72408.40949983918
2218,77081.47272696944
2219,76291.96812155197
2220,73053.03095669004
2221,345758.36290916713
2222,285664.6363327053
2223,289280.44296086987
2224,212243.65187852836
2225,117214.81559321369
2226,179803.4526573533
2227,201869.87775300664
2228,267887.20793337515
2229,245065.14377244766
2230,148378.99935562036
2231,211615.60811451272
2232,177234.35036745286
2233,165782.94123668756
2234,231973.0541361424
2235,226534.81101391962
2236,273465.46231113333
2237,344407.6432976562
2238,200964.42809849078
2239,115122.35051539073
2240,160431.82722795167
2241,160762.983505361
2242,122774.83022018801
2243,124597.62757429895
2244,102205.72352772897
2245,101173.60079426634
2246,130826.35120190572
2247,113373.31074848532
2248,126168.06439000538
2249,125353.71466046343
2250,135210.066237485
2251,108481.5373364485
2252,169238.71140896992
2253,154951.13515054964
2254,174578.1192542704
2255,188240.1034806006
2256,178715.5301212274
2257,212421.76786122797
2258,164675.58478457486
2259,179920.53291324462
2260,146437.09124235093
2261,191726.36574777056
2262,207093.21343198908
2263,379502.05091624294
2264,456789.74312472035
2265,183376.8151400724
2266,316812.0746176025
2267,416471.62811564584
2268,400432.6761719032
2269,143732.5575402026
2270,192086.02775636152
2271,210862.50096172624
2272,195407.02201560402
2273,167057.92097277252
2274,180355.82317270752
2275,159949.5184338703
2276,202882.9377181684
2277,185232.20913233372
2278,151828.66167456508
2279,129217.46612681447
2280,112839.42935001568
2281,170744.6031243308
2282,196974.28220814347
2283,104959.71173281335
2284,113948.52147010193
2285,142053.19904223885
2286,122015.75504677807
2287,343003.99175105925
2288,274169.88600867346
2289,412721.06253528234
2290,463338.4907796092
2291,313885.8123065687
2292,465299.23445414216
2293,486637.23704256973
2294,453893.7418618889
2295,441413.88340475754
2296,287326.99839472416
2297,321937.96682387294
2298,329486.54161661863
2299,414330.79428584984
2300,341192.6146499636
2301,275529.35022722493
2302,240085.03756525568
2303,247512.81644567839
2304,238287.67441846506
2305,181401.6369585713
2306,177774.1367437863
2307,190575.1799446542
2308,222951.27891059898
2309,287482.74681093486
2310,213514.5609183494
2311,196806.8205404131
2312,177517.7182681266
2313,177279.41914786462
2314,162556.8503489666
2315,176729.99559434547
2316,185298.96767098413
2317,185585.5681711576
2318,177280.78448555295
2319,177606.2141239282
2320,189992.27484451642
2321,235858.37882942523
2322,173606.1503985618
2323,181051.13491737028
2324,169966.7548495991
2325,224700.71589306835
2326,171796.44292416237
2327,210261.7469196548
2328,237624.7965826615
2329,185816.95491117096
2330,176146.39998132875
2331,350534.19335130457
2332,451257.0316552899
2333,322401.8652922244
2334,253864.2046475073
2335,264991.71012848406
2336,346019.7595399422
2337,213738.34008262187
2338,297239.7277624582
2339,228633.37676152174
2340,393150.1974438962
2341,231788.79284168017
2342,232530.27484894954
2343,226594.56091463292
2344,224844.45556300113
2345,233921.99448390413
2346,209959.23198956126
2347,197922.1942692533
2348,235611.81736583257
2349,188987.3608041828
2350,286568.40381726733
2351,259890.67108176497
2352,259611.64211301354
2353,246247.87894864197
2354,141222.2973326357
2355,149358.83092414433
2356,160303.3350223418
2357,194791.42169874636
2358,194624.20671526183
2359,133983.465938374
2360,115943.54421304954
2361,141131.62400166172
2362,271921.66944104945
2363,143945.87538036692
2364,161351.2288516999
2365,224768.09248872075
2366,196235.68283018522
2367,225552.3666752863
2368,221187.55781123711
2369,221557.10771111905
2370,172475.89799997627
2371,175042.61530730603
2372,203925.664133238
2373,282922.02371363225
2374,310769.55178828706
2375,252444.00303466138
2376,239497.6751708255
2377,365623.41286549845
2378,138350.3506295067
2379,201009.04404399006
2380,142951.0955972066
2381,164095.42657014655
2382,195241.3369349698
2383,210147.616767413
2384,245202.92346021248
2385,162872.5419088621
2386,134506.73292591103
2387,134523.615945907
2388,98631.08594036325
2389,121644.74034103699
2390,146845.70734800954
2391,144943.608075403
2392,114880.49124137512
2393,165605.85879571573
2394,147279.6010770405
2395,221471.95275962653
2396,149369.0367980758
2397,216896.35606338418
2398,137870.48103478726
2399,56122.563174944626
2400,53927.27292891589
2401,113099.23122347186
2402,137055.04917199173
2403,136556.85876992415
2404,149331.10913885458
2405,164537.5968599233
2406,143794.9966258042
2407,124462.36140230927
2408,144980.56390162144
2409,125560.90944988783
2410,167398.2288953489
2411,119179.82410942143
2412,155002.40067369913
2413,131176.17273026862
2414,145651.6400902339
2415,130020.76553027422
2416,128100.93414016337
2417,135552.72679342257
2418,131317.20155703818
2419,126353.61987428376
2420,125403.12363908504
2421,135769.27291351123
2422,108985.38043612578
2423,126944.42733949491
2424,145996.29686476474
2425,259778.34070737034
2426,130807.83495335681
2427,138735.2067412392
2428,183917.86098467017
2429,114390.91356402403
2430,130941.96698038586
2431,108444.91973278033
2432,148663.6241369114
2433,152065.06685839346
2434,142774.9448161739
2435,156040.4230352936
2436,113118.48924729577
2437,105356.90734514572
2438,125173.94152457494
2439,106779.65092256456
2440,118712.43296586939
2441,84361.19947269275
2442,91935.59097676765
2443,124875.20140861679
2444,117438.12961868805
2445,84482.51777925999
2446,132197.23956387374
2447,181768.89653482343
2448,132252.40499223574
2449,104549.578834288
2450,146837.53644498752
2451,126404.02879239661
2452,206378.37722620234
2453,94324.21940852515
2454,116854.20765364336
2455,121587.8852727883
2456,140122.67878788288
2457,130592.71806115899
2458,126765.41502545468
2459,111009.6174136996
2460,139752.77285810874
2461,119662.69007184528
2462,139669.63742877962
2463,125730.67648129973
2464,185347.29252756728
2465,140995.3342917203
2466,119040.31056301964
2467,137597.51695114875
2468,76720.8451963825
2469,73050.90907433315
2470,185966.07366617283
2471,213437.24561923483
2472,154421.10748746977
2473,116556.33384268869
2474,88138.56511200377
2475,218725.28265321106
2476,116204.89780613987
2477,130412.8906996125
2478,152088.502158947
2479,108400.26241516562
2480,157015.39624930907
2481,126505.30184083516
2482,128383.53414724149
2483,111116.94324491946
2484,123979.03246095868
2485,126689.7511479466
2486,158680.26170242112
2487,191178.0908035171
2488,162883.47286756604
2489,148785.36110921027
2490,158552.5705353299
2491,92733.7982090722
2492,188130.4675061313
2493,142303.93446870698
2494,156314.26430409157
2495,80113.01932937554
2496,259828.31624371148
2497,150639.84207571534
2498,111062.43579289324
2499,87005.82093538306
2500,128271.8551917134
2501,140148.86960769029
2502,149093.7727410456
2503,96175.3172542013
2504,181682.96406243343
2505,223788.85924667085
2506,256881.0508427176
2507,294350.4308108231
2508,257301.17000096443
2509,213453.62594751077
2510,222595.92723452294
2511,174667.87279640228
2512,208086.54826227468
2513,215115.44804920396
2514,257625.37298136746
2515,151779.3276141709
2516,175357.09534822314
2517,141420.09605730127
2518,145984.79613208462
2519,229228.48928476073
2520,210885.52998730078
2521,187826.19860302258
2522,220453.63518038424
2523,125330.62424336259
2524,139121.63252155457
2525,148871.50718588033
2526,136483.72669742722
2527,111256.58959549031
2528,133059.98567186345
2529,137060.75255257543
2530,123681.09499529435
2531,254866.10600914876
2532,226234.2768784772
2533,195103.24421712806
2534,222785.43365416944
2535,320087.8956541177
2536,239953.6738631765
2537,224258.5735848738
2538,181298.01687044004
2539,187884.3707336904
2540,177037.7502631947
2541,180493.5521898423
2542,170360.469838567
2543,127238.37798469566
2544,129863.27144857628
2545,134734.79617161336
2546,132359.5693216006
2547,139329.76550032894
2548,152951.0176292188
2549,158186.39774853038
2550,648454.4404825415
2551,140952.6202150011
2552,129029.4928342625
2553,72011.60295412333
2554,102320.87082396066
2555,120644.44523213888
2556,100303.35121748142
2557,111253.9545799501
2558,152135.16420423778
2559,144752.0924502329
2560,149566.05169730654
2561,148135.2016152612
2562,142028.26502784944
2563,154176.48976430262
2564,206095.57297814405
2565,142601.49167212675
2566,161014.9395434397
2567,143784.26930261665
2568,208167.44499214803
2569,209715.07313050324
2570,116816.19133050834
2571,176200.2624087373
2572,147497.97635661418
2573,231097.2967574081
2574,261692.84105276677
2575,134651.45265849063
2576,125668.65283021229
2577,157782.75758280783
2578,77343.80604429988
2579,68700.96199687598
2580,121836.36219642164
2581,123662.15063269234
2582,129347.23040494019
2583,280871.146273481
2584,174377.23350104305
2585,187217.52653692395
2586,214953.51890803972
2587,199474.93047528964
2588,148150.38092401394
2589,147637.50549936853
2590,219691.4039383316
2591,204718.40534509093
2592,217044.1048848069
2593,259254.22927048805
2594,179010.72842668096
2595,201303.18675401038
2596,305095.2747409658
2597,186916.8227107505
2598,291427.3374827534
2599,309231.9138429593
2600,150319.60240513305
2601,146886.51559280427
2602,84880.5158326807
2603,90921.22824338666
2604,93280.54727277553
2605,73121.65596639128
2606,148859.85733533284
2607,193200.27045065083
2608,203434.32272180892
2609,161545.34438740337
2610,106808.66376323713
2611,119836.13059415697
2612,148946.2208367327
2613,130319.18646445594
2614,132094.88139699676
2615,155932.499277068
2616,136732.99630047914
2617,166396.46279357956
2618,209480.93852750314
2619,188083.94094750908
2620,188227.60327900897
2621,176768.63512006096
2622,183402.66721012339
2623,239080.48425273376
2624,292414.7762235117
2625,315819.2744401343
2626,178650.7815175739
2627,175799.73533948534
2628,497934.4530784677
2629,501861.3904753446
2630,373920.9059063015
2631,452446.37804634316
2632,478340.1368908592
2633,329297.2494182191
2634,416103.7096864704
2635,159924.77798173507
2636,182545.0401072181
2637,186025.8275268272
2638,249210.11252344487
2639,199927.30790654328
2640,155756.22788028565
2641,107580.44374355493
2642,198286.57316991626
2643,99011.01635944383
2644,122259.56573850488
2645,107959.99660142376
2646,94317.52611357406
2647,102598.12570381859
2648,142643.05790815153
2649,147607.4483548085
2650,134215.92674382761
2651,142984.89504576137
2652,415404.26123573544
2653,244871.70180131777
2654,258171.06909109416
2655,412801.135177109
2656,318242.60146392504
2657,332066.8705478884
2658,277945.25389368687
2659,317354.5038006435
2660,354685.4175658732
2661,331236.4196378951
2662,381684.5371584604
2663,266558.5248343036
2664,279698.0248239527
2665,319282.06272835814
2666,284255.34689854487
2667,160612.98324645037
2668,169648.59770487493
2669,174348.56251738503
2670,275566.33887682395
2671,178557.50929222893
2672,190639.81354470746
2673,209712.37493059927
2674,203237.5115661949
2675,167971.05428270617
2676,183478.0316776212
2677,194388.80709637457
2678,252197.64561795953
2679,276090.2277091685
2680,271911.14386405924
2681,442305.16442047595
2682,319948.03273975087
2683,558111.2516866274
2684,323142.001997058
2685,337620.797146754
2686,256144.97215875622
2687,323592.0000560189
2688,218214.3565622531
2689,201066.5509443451
2690,498758.65489550465
2691,192467.409424798
2692,136255.25670972397
2693,198818.55653128878
2694,136634.58333925912
2695,191003.1966742258
2696,182093.32389255584
2697,193862.6515011499
2698,198363.237583815
2699,175145.31439182014
2700,158013.99656133997
2701,154860.29465445725
2702,112043.4631706648
2703,122344.80191717957
2704,142386.05850043456
2705,121785.67547995251
2706,118292.33633982009
2707,126824.45600939363
2708,134465.82296437392
2709,111826.65209075026
2710,129353.95679782196
2711,244663.4882996096
2712,424530.6149594642
2713,169940.60983211658
2714,151313.21561137788
2715,171663.35067350572
2716,139889.74726648667
2717,178422.26466548388
2718,231794.5114427454
2719,159143.1070668746
2720,169889.49510499902
2721,136174.3887372185
2722,165589.68645513308
2723,138366.44092084435
2724,131974.64876718406
2725,132015.58967790156
2726,149662.23369687112
2727,177823.4925398901
2728,177543.52736889318
2729,149698.46590732344
2730,146768.03674651356
2731,131575.52895424538
2732,128698.98462991603
2733,153470.28435846363
2734,129802.68639226745
2735,138452.34837161162
